RNG,execs,seconds,execsps,iters,threads per block,number of blocks,dev name,dev mem rate (KHz),dev bus width (bits),dev peak mem bandwidth (GB/s)
AES,83886080000,10.196818,8226691584.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.200798,19969081344.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.447458,24332732416.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.213771,8213037056.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.187089,20034463744.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.445918,24343611392.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.204767,8220283392.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.194695,19998136320.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440766,24380057600.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.205825,8219431424.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.196525,19989413888.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.436673,24409096192.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.183504,8237447680.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.198192,19981479936.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.444645,24352606208.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.212482,8214073344.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.193781,20002494464.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.448607,24324626432.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195929,8227409408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.202090,19962943488.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441082,24377821184.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.188293,8233574912.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.193307,20004753408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.445484,24346675200.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.217072,8210383360.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.186962,20035069952.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
